pagamento_id,cliente_id,produto_id,data_pagamento,valor_pago,valor_juros,atraso_dias
1177,93,507,2025-03-21,387.36,128.87,0
1178,150,899,2025-05-01,134.71,207.1,0
1179,411,233,2025-07-19,1751.03,293.63,0
1180,138,728,2025-01-15,471.02,250.68,5
1181,208,982,2023-12-19,180.71,201.12,0
1182,490,497,2023-11-21,404.18,223.44,0
1183,125,206,2024-01-21,829.82,281.58,0
1184,234,426,2024-02-19,516.6,288.33,0
1185,61,941,2024-03-19,679.98,291.0,0
1186,307,44,2024-08-19,1953.06,191.44,0
1187,266,91,2024-06-28,1438.37,121.57,30
1188,134,929,2025-07-20,1453.16,48.61,0
1189,318,828,2025-01-21,279.9,121.81,5
1190,113,470,2024-03-20,1490.99,283.46,0
1191,389,605,2025-07-18,1504.75,268.04,5
1192,378,467,2024-07-03,1353.52,161.86,0
1193,454,851,2025-04-26,534.03,165.73,0
1194,191,454,2023-10-10,903.77,99.59,0
1195,379,595,2023-12-30,1707.93,141.81,5
1196,440,333,2025-03-12,1373.38,217.19,0
1197,187,507,2024-09-16,1492.26,126.7,15
1198,319,794,2024-01-02,1216.01,64.52,0
1199,367,470,2024-09-20,954.21,166.85,0
1200,89,21,2024-09-13,1542.2,75.35,0
1201,187,228,2024-01-08,229.06,292.54,0
1202,307,376,2024-04-12,1379.01,123.2,10
1203,434,130,2024-12-17,1994.69,273.8,0
1204,132,687,2024-12-07,1582.36,75.41,0
1205,360,620,2025-01-04,652.07,64.87,0
1206,123,414,2024-04-10,627.86,188.9,0
1207,48,795,2024-03-14,1367.72,236.02,0
1208,288,71,2024-07-17,1802.12,174.36,0
1209,376,404,2024-11-17,1198.1,76.64,0
1210,179,562,2024-09-15,1102.06,20.99,0
1211,180,607,2025-01-14,404.73,189.3,0
1212,99,791,2024-03-16,1459.37,48.0,0
1213,330,397,2024-05-24,1434.37,109.52,0
1214,34,337,2024-07-20,1937.21,205.98,5
1215,420,644,2023-11-27,670.37,38.43,10
1216,70,505,2024-01-03,1537.25,46.9,5
1217,171,910,2023-10-21,924.72,27.88,15
1218,366,276,2024-09-01,1161.1,298.86,0
1219,272,892,2024-12-25,1651.26,122.25,0
1220,59,13,2025-03-12,521.79,272.68,0
1221,181,3,2025-03-28,751.45,95.14,0
1222,19,986,2024-02-07,1569.29,228.43,0
1223,226,986,2023-12-18,1183.87,73.53,5
1224,473,978,2025-06-13,275.6,154.51,0
1225,95,224,2025-06-19,917.35,249.14,0
1226,369,974,2023-10-04,1214.6,246.74,0
1227,297,175,2023-08-22,1828.08,240.34,0
1228,81,899,2025-06-09,458.13,248.88,0
1229,175,385,2024-08-16,1631.31,71.33,0
1230,222,602,2023-10-02,348.19,149.84,0
1231,103,920,2023-09-21,560.25,150.61,10
1232,54,241,2025-03-04,562.35,268.25,15
1233,183,547,2025-07-17,1767.21,96.1,0
1234,351,14,2024-09-29,478.13,280.13,0
1235,403,195,2025-05-20,1595.23,140.73,0
1236,318,397,2024-07-25,977.43,204.24,0
1237,355,431,2024-04-20,1998.27,87.98,0
1238,349,306,2025-06-30,1694.27,128.99,10
1239,443,334,2025-04-23,1505.44,215.84,0
1240,321,725,2024-05-31,1754.38,158.7,0
1241,68,410,2024-10-12,1304.66,279.91,0
1242,28,3,2025-07-24,1702.94,223.77,0
1243,274,691,2024-09-02,596.14,173.68,0
1244,282,552,2023-09-17,285.64,267.13,0
1245,360,452,2025-01-03,1270.27,203.01,0
1246,403,676,2023-08-13,925.91,197.72,0
1247,311,819,2023-12-15,910.24,81.45,30
1248,119,747,2024-08-11,1100.82,124.51,5
1249,380,769,2025-06-01,786.63,208.16,0
1250,441,872,2025-03-07,1289.51,268.62,0
1251,134,495,2025-07-26,158.08,101.51,0
1252,129,417,2024-07-01,1942.79,72.49,0
1253,8,391,2023-11-07,1856.95,182.17,5
1254,481,373,2024-09-20,1877.01,29.49,0
1255,51,628,2023-08-17,793.51,217.22,0
1256,491,52,2024-01-01,1110.59,213.91,0
1257,341,376,2024-10-09,1912.85,112.94,5
1258,472,395,2024-08-25,1814.46,268.88,10
1259,281,923,2025-02-18,1601.46,155.63,0
1260,175,142,2024-04-02,873.93,197.27,0
1261,183,86,2025-03-27,1172.24,70.78,0
1262,192,464,2023-11-28,1606.53,131.03,0
1263,249,46,2024-11-07,618.72,260.1,0
1264,235,844,2023-09-12,1290.25,71.75,10
1265,83,238,2024-08-28,1673.08,123.27,0
1266,93,10,2024-05-19,1444.16,102.24,5
1267,373,664,2024-02-03,1011.01,53.82,30
1268,394,573,2024-05-19,1210.76,94.02,0
1269,312,530,2023-11-14,1978.48,77.5,0
1270,268,598,2024-09-05,1243.78,277.84,5
1271,417,649,2024-04-03,1592.67,224.91,0
1272,120,913,2024-06-02,1480.55,101.67,0
1273,71,742,2024-06-19,1432.83,231.37,0
1274,17,640,2025-07-13,1461.1,16.42,0
1275,253,616,2023-11-18,963.38,162.69,0
1276,445,698,2024-10-18,1000.9,82.6,0
1277,122,909,2024-08-09,988.94,43.15,0
1278,380,178,2025-02-20,163.18,266.29,0
1279,10,869,2024-06-03,558.02,67.81,0
1280,287,6,2023-10-19,393.67,248.49,0
1281,316,853,2025-07-24,1784.25,129.83,0
1282,326,307,2024-09-28,622.44,14.14,0
1283,273,548,2024-09-02,363.04,222.43,0
1284,306,327,2025-03-04,327.56,182.94,0
1285,293,356,2023-09-23,1429.98,109.81,0
1286,210,793,2023-10-28,111.56,91.65,0
1287,446,395,2025-07-13,995.48,31.37,10
1288,218,300,2024-09-17,325.86,283.01,0
1289,241,526,2023-09-22,1714.36,153.26,0
1290,374,749,2023-09-09,1921.06,34.8,0
1291,464,285,2023-12-18,1921.63,261.92,10
1292,200,330,2025-04-08,939.73,90.86,0
1293,216,50,2023-08-08,1324.58,69.04,0
1294,205,773,2023-11-14,1239.44,91.47,0
1295,413,968,2025-03-27,765.07,173.73,0
1296,416,622,2024-07-29,943.72,31.48,0
1297,216,709,2023-08-16,222.22,149.71,0
1298,80,378,2023-09-09,1611.83,269.77,10
1299,267,764,2024-09-12,557.53,64.57,0
1300,480,600,2025-03-14,975.0,106.04,10
1301,390,1000,2024-08-02,1013.18,124.88,0
1302,379,825,2024-07-15,1165.35,180.0,0
1303,35,538,2025-04-16,1653.97,276.58,5
1304,289,774,2025-07-13,1414.57,124.42,0
1305,18,144,2024-03-19,1359.82,30.05,0
1306,165,60,2025-02-18,1100.82,110.91,0
1307,13,868,2024-03-27,282.32,65.12,5
1308,202,780,2023-08-10,863.82,199.01,0
1309,229,75,2023-11-08,1918.9,18.49,0
1310,346,3,2024-07-06,1991.54,94.66,0
1311,366,575,2023-08-16,1487.95,168.1,10
1312,465,748,2024-06-01,532.28,90.43,15
1313,448,448,2023-12-31,293.59,169.79,0
1314,1,958,2025-04-11,888.05,43.27,0
1315,319,741,2024-07-01,1727.49,283.41,10
1316,217,902,2024-11-09,1471.54,94.36,0
1317,34,275,2024-10-13,1779.4,277.67,0
1318,359,530,2025-07-14,1269.97,104.49,0
1319,266,592,2024-11-03,347.62,236.73,0
1320,128,215,2024-08-05,318.11,81.39,0
1321,212,683,2024-08-19,191.2,204.23,0
1322,263,485,2024-08-10,1177.45,103.88,0
1323,312,329,2024-11-12,561.48,157.66,10
1324,80,255,2023-10-30,1495.33,205.41,0
1325,165,387,2024-04-24,1403.87,180.78,0
1326,413,126,2025-04-15,704.41,177.12,5
1327,252,767,2024-08-18,435.92,29.05,0
1328,12,584,2024-08-31,294.56,82.23,0
1329,401,550,2025-05-17,1500.9,175.83,0
1330,304,324,2025-07-02,955.84,15.31,0
1331,212,204,2025-01-02,714.71,82.69,0
1332,282,172,2024-01-04,1727.64,76.46,0
1333,112,735,2025-02-24,1227.87,82.46,0
1334,211,217,2024-01-17,1084.2,165.33,0
1335,378,245,2024-02-02,1512.42,178.77,5
1336,239,336,2024-12-17,1649.61,273.61,0
1337,268,703,2024-09-30,1403.54,121.95,0
1338,405,298,2024-10-09,936.01,278.71,0
1339,298,832,2024-06-02,820.67,199.07,0
1340,317,182,2024-06-22,1566.16,274.67,0
1341,58,334,2025-05-05,1084.02,251.71,0
1342,438,511,2023-09-17,1438.33,209.4,0
1343,34,383,2025-01-02,1791.76,113.27,0
1344,263,717,2024-04-07,1840.19,79.92,0
1345,365,873,2024-05-27,627.66,74.49,0
1346,35,199,2025-07-21,456.99,286.13,0
1347,271,332,2023-12-04,596.45,287.99,0
1348,449,165,2023-12-21,1527.61,220.2,0
1349,474,242,2024-11-16,803.11,266.3,5
1350,227,900,2025-04-03,429.44,276.51,0
1351,25,642,2023-08-17,286.93,158.35,5
1352,234,227,2024-10-03,721.9,192.43,30
1353,59,634,2025-07-27,358.66,131.44,0
1354,251,556,2024-08-26,397.11,131.36,15
1355,335,451,2024-03-16,1399.38,21.14,0
1356,86,196,2024-10-11,137.49,135.81,5
1357,251,870,2024-07-18,323.35,205.31,0
1358,390,204,2023-12-11,1704.29,132.37,0
1359,180,979,2025-02-20,1705.34,263.0,0
1360,207,458,2025-06-11,725.56,106.44,0
1361,344,830,2024-05-03,267.11,48.48,10
1362,149,257,2025-04-12,1439.44,245.35,0
1363,71,529,2025-02-04,784.25,205.44,0
1364,121,272,2025-06-28,186.38,80.13,0
1365,253,9,2024-02-19,399.87,165.57,0
1366,93,761,2025-02-26,360.71,126.54,0
1367,256,949,2025-06-01,1219.32,282.27,0
1368,254,201,2024-05-25,1806.42,186.13,0
1369,352,59,2024-03-08,1606.84,55.93,0
1370,288,887,2023-10-26,1138.38,155.62,0
1371,309,393,2024-05-07,902.09,260.14,0
1372,59,652,2023-12-01,1275.49,204.73,15
1373,69,119,2025-07-17,943.24,254.31,0
1374,446,553,2024-10-18,567.59,82.62,0
1375,388,399,2025-03-20,1390.48,267.62,0
1376,86,834,2024-07-13,1759.16,229.13,0
1377,274,331,2025-01-11,808.45,221.38,0
1378,227,267,2024-07-10,1698.92,110.5,0
1379,81,520,2024-07-11,919.06,267.42,0
1380,498,695,2023-12-23,862.54,195.01,0
1381,114,480,2025-07-19,153.82,257.03,0
1382,184,134,2024-04-28,1421.03,114.68,0
1383,280,693,2025-07-28,1634.25,52.24,0
1384,322,916,2023-11-06,1360.76,106.38,0
1385,397,935,2025-03-20,387.59,142.03,0
1386,318,355,2024-11-03,296.26,164.69,0
1387,54,584,2024-05-21,1188.43,158.13,0
1388,399,498,2024-11-30,862.88,168.36,0
1389,197,625,2024-08-28,915.29,254.09,0
1390,387,107,2023-11-28,1938.82,59.33,0
1391,293,290,2024-02-26,1475.45,101.65,0
1392,293,825,2023-08-30,882.4,267.7,0
1393,485,629,2024-11-12,136.29,172.53,0
1394,387,632,2024-07-27,164.78,179.18,0
1395,447,147,2025-04-27,1401.13,148.64,0
1396,291,327,2024-01-03,1691.7,169.2,0
1397,180,415,2023-12-17,1444.63,67.44,0
1398,471,210,2024-04-01,871.19,168.59,0
1399,380,296,2024-12-31,159.16,299.18,0
1400,412,398,2025-06-25,1938.06,174.15,10
1401,222,103,2025-04-20,1974.04,22.88,0
1402,274,636,2024-06-24,1143.79,240.97,0
1403,378,757,2023-12-23,234.27,124.98,0
1404,244,508,2024-03-17,1127.85,54.57,0
1405,420,891,2025-01-01,1795.44,260.13,0
1406,417,868,2023-11-21,1391.97,67.41,0
1407,448,209,2024-12-14,1467.98,277.02,0
1408,154,933,2024-08-04,261.44,138.12,10
1409,304,428,2023-09-25,302.37,225.41,0
1410,424,393,2025-04-08,341.96,168.63,15
1411,273,826,2024-12-09,1818.32,84.42,0
1412,424,916,2024-09-24,1099.11,204.62,0
1413,135,109,2024-11-25,1603.99,287.79,0
1414,313,889,2025-01-08,319.05,233.19,0
1415,8,348,2024-03-26,1862.52,185.17,0
1416,128,50,2024-07-23,1660.17,297.28,0
1417,373,916,2024-04-17,527.05,86.94,0
1418,56,105,2024-09-19,1760.95,28.08,0
1419,126,420,2024-02-15,600.54,19.32,0
1420,159,373,2025-07-16,490.15,216.1,0
1421,59,27,2025-06-11,602.06,250.77,30
1422,58,968,2024-07-26,1828.91,194.18,0
1423,140,800,2024-12-09,1839.62,272.46,5
1424,176,769,2023-10-20,725.09,212.41,0
1425,415,273,2025-06-29,1440.32,117.58,0
1426,108,649,2024-07-16,1383.92,62.56,0
1427,211,340,2025-05-01,1632.47,278.15,0
1428,447,301,2025-02-21,663.37,40.04,15
1429,74,480,2024-03-10,1069.26,167.47,0
1430,167,834,2024-08-13,1368.58,101.06,10
1431,460,544,2023-09-11,149.89,88.71,5
1432,404,557,2025-01-13,815.8,197.29,0
1433,357,265,2024-03-29,1422.19,77.06,0
1434,304,542,2025-04-20,579.93,275.75,0
1435,233,596,2023-08-17,1919.64,127.75,0
1436,327,166,2024-08-28,157.31,206.44,0
1437,372,316,2024-08-31,1920.37,221.05,0
1438,182,1,2023-11-08,511.85,208.05,0
1439,122,761,2025-01-22,192.76,271.99,0
1440,334,261,2023-10-03,655.7,77.03,0
1441,203,63,2023-08-19,1593.94,34.96,5
1442,455,483,2023-11-28,1529.64,26.09,0
1443,29,676,2025-07-26,496.8,264.57,0
1444,202,321,2023-10-23,473.9,292.25,0
1445,93,846,2024-07-13,1320.9,97.73,0
1446,329,201,2024-07-31,970.36,211.12,0
1447,356,222,2025-03-18,1605.35,12.58,15
1448,176,152,2023-11-14,145.85,64.7,30
1449,330,644,2024-04-02,1259.78,209.89,10
1450,211,626,2024-03-06,1488.28,29.11,0
1451,184,462,2024-08-10,1987.43,145.87,0
1452,95,217,2025-03-07,1389.69,202.15,10
1453,273,196,2024-10-07,540.51,232.13,5
1454,137,793,2024-06-29,305.55,141.61,10
1455,237,202,2023-09-20,1317.74,192.78,0
1456,353,995,2024-08-14,1094.05,166.48,0
1457,418,647,2024-11-28,1808.38,25.17,0
1458,429,234,2025-07-11,1480.56,225.41,5
1459,472,141,2024-12-23,1068.51,59.98,0
1460,265,708,2024-07-06,866.82,19.22,0
1461,135,498,2024-04-29,868.31,140.84,0
1462,144,555,2023-08-16,529.98,261.03,0
1463,19,57,2024-01-04,132.92,53.74,0
1464,231,932,2025-07-27,1192.33,13.73,0
1465,134,504,2024-11-06,503.59,41.89,0
1466,114,142,2025-01-27,495.82,115.46,0
1467,499,722,2025-07-09,338.22,178.25,0
1468,139,584,2024-03-15,460.23,65.97,10
1469,125,736,2024-05-11,160.4,242.57,0
1470,204,539,2023-10-07,1381.04,228.46,0
1471,61,640,2025-03-19,862.65,211.8,0
1472,250,106,2023-12-21,1166.9,151.37,0
1473,298,165,2025-04-21,1310.22,115.91,0
1474,13,215,2025-02-01,1947.72,118.92,15
1475,396,71,2025-03-05,229.71,155.89,0
1476,255,716,2023-08-29,894.04,32.42,0
1477,85,665,2024-04-30,567.21,207.87,0
1478,458,579,2025-04-04,1005.75,111.94,10
1479,20,90,2024-09-28,1848.9,75.18,0
1480,50,772,2025-03-16,1475.57,90.71,0
1481,164,874,2024-12-22,1357.7,62.29,10
1482,92,228,2025-06-23,938.37,271.45,10
1483,88,79,2025-06-30,1375.11,59.02,0
1484,69,608,2025-02-25,161.51,266.05,0
1485,37,349,2024-10-08,1213.85,175.95,0
1486,253,842,2023-11-04,1152.18,261.56,0
1487,252,981,2025-05-17,758.62,147.48,10
1488,140,894,2025-06-20,482.88,279.01,0
1489,355,246,2025-07-12,1634.36,71.33,0
1490,381,272,2024-10-07,202.34,170.86,10
1491,168,403,2025-04-11,232.38,46.49,0
1492,54,669,2024-02-06,936.99,139.69,0
1493,386,116,2024-01-10,579.85,175.27,0
1494,178,435,2023-09-13,1516.36,185.65,5
1495,297,530,2024-04-15,1304.96,116.0,30
1496,301,442,2023-10-14,1567.82,32.14,0
1497,359,172,2024-07-03,716.89,200.04,5
1498,106,16,2025-03-19,1506.99,151.65,30
1499,137,961,2024-01-03,1738.38,49.69,30
1500,190,752,2024-11-14,756.02,281.4,0
1501,128,898,2023-10-28,745.8,287.14,0
1502,342,56,2023-09-30,1809.91,258.42,0
1503,47,591,2025-03-04,194.6,254.72,0
1504,5,103,2024-06-28,765.36,38.61,0
1505,460,284,2024-06-09,325.48,298.09,0
1506,257,705,2024-06-08,155.06,126.11,0
1507,300,517,2023-12-29,314.45,57.31,0
1508,150,618,2023-08-26,919.37,245.51,5
1509,294,278,2024-04-14,1405.22,75.46,5
1510,243,885,2025-04-04,649.64,162.59,0
1511,275,612,2024-03-07,1714.38,47.12,0
1512,208,750,2024-04-13,931.47,147.65,0
1513,415,269,2024-08-23,1939.63,171.86,0
1514,115,833,2024-06-11,1912.9,139.32,0
1515,195,400,2025-02-25,1569.22,30.15,5
1516,343,503,2024-08-01,1871.57,150.63,0
1517,170,86,2024-02-01,1443.48,145.99,5
1518,379,320,2024-05-20,1801.61,85.87,10
1519,82,32,2023-08-20,549.3,277.26,0
1520,154,336,2024-10-20,756.3,131.16,5
1521,141,51,2025-06-28,1530.57,260.59,0
1522,314,79,2025-02-03,906.67,41.8,5
1523,146,698,2025-05-01,1690.92,102.47,5
1524,323,174,2024-09-04,1767.51,61.14,0
1525,122,948,2023-12-04,669.49,128.44,0
1526,252,618,2024-02-01,1664.56,42.37,0
1527,343,501,2024-12-09,393.1,137.9,0
1528,387,575,2025-06-30,734.97,112.62,15
1529,311,76,2023-12-19,1084.13,74.76,0
1530,89,316,2023-11-02,530.24,196.23,0
1531,475,833,2023-08-04,1200.61,285.76,0
1532,58,373,2023-11-15,1199.52,70.06,0
1533,492,81,2023-12-31,493.12,216.42,5
1534,63,873,2025-04-17,1611.72,225.29,0
1535,347,640,2024-06-06,1300.12,154.45,0
1536,308,695,2023-11-28,703.74,270.32,0
1537,487,755,2025-03-06,541.15,290.25,0
1538,473,697,2025-05-24,1769.63,115.05,0
1539,382,732,2024-02-28,1687.91,198.8,0
1540,280,71,2024-05-28,536.55,202.04,0
1541,72,969,2024-10-14,167.65,127.05,0
1542,9,854,2023-11-26,1628.61,101.87,10
1543,366,666,2025-04-27,1269.47,280.79,30
1544,421,757,2024-11-01,291.68,239.09,0
1545,94,652,2025-06-08,1215.98,43.19,0
1546,373,71,2024-02-12,959.15,44.77,0
1547,339,46,2024-11-14,1571.65,277.54,5
1548,437,47,2025-02-26,497.26,33.61,0
1549,336,591,2024-05-24,961.0,209.64,0
1550,152,422,2024-03-11,396.86,75.76,0
1551,492,149,2025-03-30,1919.3,20.2,0
1552,405,910,2024-11-19,1579.6,27.29,0
1553,356,130,2023-09-11,1499.77,118.32,0
1554,40,456,2023-12-15,1411.39,32.5,0
1555,359,639,2024-07-26,904.34,183.03,0
1556,495,877,2024-01-18,1854.24,197.7,10
1557,62,631,2023-10-17,238.54,118.31,0
1558,254,966,2023-10-21,1626.19,225.43,0
1559,454,997,2024-06-22,508.94,152.11,10
1560,69,869,2024-01-23,715.65,134.77,0
1561,398,505,2024-08-21,1086.92,128.03,0
1562,245,929,2025-04-13,1587.04,135.02,5
1563,365,774,2025-03-05,1693.22,290.69,0
1564,170,244,2023-08-29,1209.09,207.61,0
1565,178,474,2024-07-05,865.77,101.41,0
1566,189,382,2024-04-11,1898.35,222.82,0
1567,260,103,2023-09-07,568.39,105.78,0
1568,72,489,2023-09-15,1625.88,46.46,0
1569,472,37,2023-09-05,1262.89,147.85,0
1570,459,654,2025-03-16,816.1,227.8,15
1571,17,549,2024-03-25,102.6,119.52,15
1572,370,520,2024-11-27,948.54,262.06,0
1573,341,743,2025-05-03,625.77,122.22,0
1574,57,333,2024-07-21,298.26,111.45,0
1575,218,397,2025-05-25,242.8,299.49,0
1576,107,296,2025-04-15,760.36,149.92,0
1577,304,107,2024-07-01,1268.04,243.51,0
1578,428,860,2025-05-06,1691.29,243.45,0
1579,173,954,2025-04-28,448.77,278.65,0
1580,219,530,2023-10-03,906.82,34.62,5
1581,464,825,2023-10-02,844.72,88.65,0
1582,247,83,2024-03-14,1075.45,232.65,0
1583,218,934,2024-09-13,1638.22,173.15,0
1584,373,288,2024-12-15,1151.93,172.29,0
1585,417,982,2023-08-30,1708.64,58.2,10
1586,31,706,2025-06-18,1085.25,91.53,0
1587,368,461,2024-11-08,1247.31,161.19,0
1588,47,215,2025-02-08,931.03,90.38,30
1589,134,281,2024-01-18,1663.88,70.98,0
1590,108,732,2025-06-04,1855.27,35.45,0
1591,72,954,2023-12-27,1314.38,55.16,0
1592,327,459,2025-06-20,1659.49,232.97,0
1593,418,801,2023-09-04,212.11,218.45,0
1594,108,344,2023-08-31,1821.61,23.29,0
1595,309,194,2023-10-02,458.96,68.95,0
1596,398,158,2025-05-07,587.39,172.53,0
1597,272,465,2025-05-01,201.33,103.56,0
1598,171,104,2024-11-22,1934.26,248.74,15
1599,116,34,2025-06-24,1718.82,237.65,0
1600,329,102,2024-07-18,1835.05,268.56,0
1601,74,639,2024-05-29,1709.71,173.25,0
1602,256,726,2024-09-19,1011.11,112.1,0
1603,81,325,2024-08-08,1855.76,185.76,15
1604,268,944,2024-10-14,1942.0,35.85,0
1605,128,808,2024-01-06,1054.88,12.78,0
1606,326,691,2024-08-08,433.69,14.96,0
1607,403,592,2023-12-04,1351.38,128.19,0
1608,235,141,2023-12-10,1953.33,76.14,0
1609,41,474,2024-11-19,1757.08,55.63,0
1610,181,31,2024-01-09,1737.45,188.44,5
1611,157,884,2024-03-02,1874.25,298.58,0
1612,454,935,2023-11-24,1798.51,61.55,0
1613,59,63,2024-08-04,1574.94,168.46,0
1614,345,560,2023-10-20,1464.72,44.72,0
1615,249,87,2023-10-29,603.06,280.93,0
1616,192,304,2024-01-17,1280.55,94.61,0
1617,24,61,2024-11-24,1090.83,264.72,0
1618,473,396,2023-10-02,1737.69,92.09,0
1619,400,334,2025-06-12,1034.25,243.76,0
1620,436,952,2025-04-06,342.71,70.72,0
1621,80,786,2024-02-06,109.45,94.91,0
1622,134,411,2025-04-11,1387.96,65.82,0
1623,421,284,2025-06-18,1144.83,86.64,0
1624,213,466,2024-03-21,728.83,252.11,0
1625,388,80,2024-12-14,421.05,195.32,0
1626,482,692,2025-06-12,986.76,127.71,0
1627,348,784,2024-05-08,290.54,291.74,0
1628,166,77,2024-11-19,738.61,144.81,0
1629,425,954,2024-11-23,820.5,291.23,0
1630,348,733,2025-02-19,984.68,67.01,0
1631,337,905,2025-05-06,986.58,272.35,0
1632,398,794,2025-01-26,588.31,14.01,0
1633,71,540,2025-05-06,1715.4,168.14,0
1634,214,361,2025-06-25,775.53,132.69,0
1635,435,77,2024-03-02,536.22,162.28,0
1636,65,509,2023-08-08,434.04,170.5,30
1637,221,164,2025-07-11,712.9,122.82,0
1638,308,9,2024-04-02,228.35,299.48,0
1639,479,175,2024-03-02,162.52,293.19,0
1640,286,462,2024-01-11,1249.77,288.91,0
1641,185,307,2024-06-03,1276.38,293.93,0
1642,207,588,2024-06-11,1106.22,239.97,5
1643,466,245,2024-05-04,1548.34,296.69,0
1644,99,122,2023-12-31,174.39,268.78,30
1645,242,185,2024-11-13,1878.35,130.62,0
1646,158,32,2025-02-04,280.62,237.59,0
1647,98,998,2025-04-27,1380.64,274.5,0
1648,42,963,2024-07-30,353.45,216.66,10
1649,139,762,2024-06-13,1771.82,132.61,5
1650,283,569,2024-03-10,1070.36,29.08,0
1651,408,310,2024-11-14,256.36,244.81,0
1652,227,372,2024-11-11,1271.78,286.3,0
1653,423,656,2025-07-03,117.31,115.11,0
1654,72,830,2025-02-20,1574.44,54.05,0
1655,243,596,2024-01-24,1336.11,104.69,15
1656,18,992,2024-05-31,503.99,178.96,0
1657,77,56,2024-08-18,812.03,101.91,5
1658,45,791,2023-11-21,114.83,187.08,0
1659,472,273,2024-09-08,1418.0,290.39,0
1660,371,464,2024-06-12,713.07,204.51,5
1661,343,678,2024-11-26,1186.02,115.17,0
1662,140,456,2025-06-24,1917.78,281.37,0
1663,177,979,2024-10-02,668.99,174.03,0
1664,222,670,2024-06-14,1981.45,47.23,0
1665,415,249,2024-06-12,1302.18,154.7,30
1666,92,698,2024-12-28,559.97,199.55,0
1667,22,994,2023-10-26,929.88,253.09,0
1668,172,78,2024-01-13,1506.86,281.58,0
1669,92,534,2024-07-02,948.31,102.05,0
1670,192,108,2024-12-05,230.16,55.1,0
1671,77,273,2023-10-29,420.35,31.41,0
1672,281,764,2024-01-13,1603.47,224.12,10
1673,364,15,2023-08-21,1331.91,240.6,5
1674,179,370,2023-09-27,1182.67,128.72,0
1675,238,304,2024-09-08,418.48,124.82,0
1676,135,672,2024-12-14,1691.74,286.73,0
1677,365,205,2024-01-06,1925.41,275.84,0
1678,390,981,2024-06-03,177.69,77.65,0
1679,280,113,2024-03-02,248.26,236.43,0
1680,19,680,2024-05-26,1780.98,190.58,0
1681,83,865,2023-10-19,1649.55,54.72,0
1682,228,253,2024-06-01,1274.08,113.46,0
1683,371,441,2024-04-30,1895.43,61.47,0
1684,265,186,2024-07-05,1328.22,95.6,15
1685,112,859,2023-12-21,510.37,188.44,0
1686,251,227,2025-05-14,1484.42,118.83,0
1687,164,528,2025-07-19,1326.85,124.28,0
1688,358,668,2024-04-24,1972.91,166.5,0
1689,168,354,2023-08-06,506.4,35.3,0
1690,221,623,2023-12-25,1235.98,224.25,0
1691,408,1,2025-04-04,1582.32,126.5,5
1692,304,553,2023-08-07,744.07,149.32,0
1693,191,560,2025-06-13,821.39,292.55,0
1694,325,927,2025-03-15,1787.01,109.87,0
1695,437,420,2023-09-14,867.97,197.98,0
1696,438,620,2024-05-16,1286.99,123.83,0
1697,170,161,2024-05-14,1789.55,269.34,0
1698,375,161,2024-06-03,498.67,255.56,0
1699,45,871,2024-07-16,1965.57,80.07,10
1700,381,128,2024-04-25,1433.71,210.61,0
1701,474,722,2023-10-02,1042.63,28.9,0
1702,14,151,2025-07-10,918.75,289.32,0
1703,231,444,2023-12-21,1913.29,111.21,0
1704,157,767,2023-08-28,490.88,251.23,0
1705,500,471,2024-07-11,692.2,102.35,5
1706,134,463,2023-11-11,684.81,193.5,0
1707,391,730,2023-09-25,649.11,295.24,0
1708,37,30,2024-08-23,990.22,264.26,0
1709,53,473,2024-02-21,1979.44,56.51,0
1710,18,557,2025-03-10,1788.69,168.77,0
1711,471,80,2025-07-21,723.1,111.07,5
1712,492,39,2023-08-22,903.45,135.96,0
1713,38,240,2024-08-16,1372.01,107.2,0
1714,187,557,2023-09-04,132.59,107.43,0
1715,385,590,2025-02-26,1658.29,167.34,0
1716,196,337,2025-06-29,1771.62,65.67,0
1717,243,908,2024-01-06,1728.68,165.84,0
1718,300,861,2024-12-11,812.6,90.9,0
1719,303,800,2023-11-24,977.8,93.81,0
1720,35,952,2025-04-25,123.54,224.24,0
1721,215,280,2024-04-29,858.85,18.58,0
1722,219,116,2025-07-09,974.81,120.47,0
1723,316,269,2024-01-24,1823.25,128.18,0
1724,90,916,2024-07-30,1798.58,150.68,0
1725,308,335,2025-03-28,1935.58,204.01,0
1726,252,312,2024-04-28,1781.7,117.21,0
1727,8,53,2023-09-22,115.58,71.81,0
1728,256,68,2024-01-23,1318.78,266.61,0
1729,363,694,2025-02-14,229.65,294.5,0
1730,208,34,2023-12-07,617.93,15.8,5
1731,425,796,2024-10-14,1198.78,168.48,0
1732,131,818,2025-02-26,1431.17,109.09,0
1733,224,386,2025-01-22,1343.8,90.33,0
1734,197,249,2023-10-28,193.21,107.35,0
1735,468,111,2024-12-02,296.85,195.27,0
1736,142,94,2023-09-20,344.31,65.31,0
1737,252,410,2024-03-29,273.69,274.73,0
1738,96,179,2024-12-01,438.65,145.17,0
1739,26,47,2025-02-06,1408.13,104.42,30
1740,111,794,2024-11-15,1678.59,232.0,0
1741,454,852,2024-09-24,876.75,14.74,15
1742,123,874,2025-06-01,1416.28,135.24,0
1743,186,604,2023-08-13,480.03,113.04,0
1744,484,376,2024-12-31,1949.23,108.08,0
